yyyy;mm;dd;date;uvief;uvdef;uvdvf;uvddf;ozone
1985;6;2;1985-06-02;10298.41237;4832.13508;9371.45938;2929.33363;2640.57560
1985;6;3;1985-06-03;10487.38950;4916.21150;9569.38972;3022.41006;2600.90172
1985;6;4;1985-06-04;10558.27145;4947.16322;9645.21753;3060.31763;2582.87906
1985;6;5;1985-06-05;10526.76030;4932.39190;9613.76318;3048.54631;2582.83226
1985;6;6;1985-06-06;10438.35176;4892.20470;9523.31049;3008.41591;2592.87906
1985;6;7;1985-06-07;10113.28809;4745.72967;9186.18737;2856.83994;2646.20720
1985;6;8;1985-06-08;10043.48313;4714.11765;9115.44452;2826.42980;2653.65654
1985;6;9;1985-06-09;10376.72543;4863.17301;9462.89137;2987.44634;2589.22480
1985;6;10;1985-06-10;10180.59678;4774.80647;9259.54551;2896.02034;2620.14040
1985;6;11;1985-06-11;10201.23666;4784.08461;9282.24219;2908.24700;2613.00000
1985;6;12;1985-06-12;10182.54134;4774.75770;9264.54688;2901.87328;2612.73600
1985;6;13;1985-06-13;10207.60428;4786.14850;9291.61982;2915.42182;2604.60240
1985;6;14;1985-06-14;10028.24424;4705.41226;9105.29924;2831.67825;2634.50466
1985;6;15;1985-06-15;9713.05182;4562.96012;8778.07267;2685.23345;2692.71600
1985;6;16;1985-06-16;9664.57928;4541.14998;8727.64693;2664.36916;2699.62240
1985;6;17;1985-06-17;9805.61650;4604.27586;8875.57789;2730.49771;2670.00000
1985;6;18;1985-06-18;9901.91690;4647.43681;8976.83149;2776.61451;2649.96734
1985;6;19;1985-06-19;9883.80107;4639.22881;8958.66684;2769.40385;2652.60240
1985;6;20;1985-06-20;9931.55615;4659.81057;9007.56434;2791.88733;2642.77546
1985;6;21;1985-06-21;9833.49354;4616.13551;8906.40345;2746.35736;2660.69186
1985;6;22;1985-06-22;9791.88046;4598.03351;8863.58317;2727.15707;2668.53066
1985;6;23;1985-06-23;9825.32895;4612.59869;8898.19206;2742.77639;2661.93054
1985;6;24;1985-06-24;9591.71585;4507.42648;8654.62576;2634.50590;2708.11626
1985;6;25;1985-06-25;9297.53105;4374.77994;8347.55190;2499.81256;2769.94586
1985;6;26;1985-06-26;9580.93663;4502.95300;8642.90334;2628.93147;2712.82960
1985;6;27;1985-06-27;9760.75023;4584.33406;8829.66748;2711.46762;2678.13774
1985;6;28;1985-06-28;9810.91214;4606.38528;8881.88885;2733.46470;2670.64186
1985;6;29;1985-06-29;10100.58494;4737.21902;9183.50485;2869.25696;2617.71866
1985;6;30;1985-06-30;10089.16423;4731.60860;9170.08414;2862.59707;2622.95000
1985;7;1;1985-07-01;9748.25202;4579.08862;8815.12779;2702.06710;2689.86640
1985;7;2;1985-07-02;9705.45576;4560.55982;8769.43247;2679.69870;2701.60240
1985;7;3;1985-07-03;9701.91504;4558.94853;8765.78081;2676.93232;2705.90172
1985;7;4;1985-07-04;9772.08652;4590.95439;8837.90815;2707.98967;2695.92586
1985;7;5;1985-07-05;9956.84830;4674.32996;9028.77087;2792.31376;2663.76014
1985;7;6;1985-07-06;9945.99581;4670.35825;9016.86424;2785.39618;2670.69186
1985;7;7;1985-07-07;9754.71007;4584.70905;8816.63530;2693.74964;2712.61974
1985;7;8;1985-07-08;10102.50281;4741.16987;9178.27029;2854.15367;2650.80546
1985;7;9;1985-07-09;10017.21795;4703.12573;9087.13052;2811.01124;2671.90374
1985;7;10;1985-07-10;9962.12648;4679.88444;9029.05171;2782.87089;2687.59826
1985;7;11;1985-07-11;9938.94203;4669.37816;9003.81780;2769.31781;2697.81226
1985;7;12;1985-07-12;9685.02102;4555.77698;8737.95891;2648.77343;2754.22012
1985;7;13;1985-07-13;9851.09582;4631.56498;8908.91745;2722.46049;2728.11157
1985;7;14;1985-07-14;9760.71286;4591.66896;8813.54980;2677.66541;2752.71600
1985;7;15;1985-07-15;10064.81671;4728.37230;9128.73928;2815.31195;2699.88640
1985;7;16;1985-07-16;10539.96003;4942.97736;9622.72751;3037.76192;2620.00000
1985;7;17;1985-07-17;10074.78295;4734.77522;9135.66137;2813.61392;2712.71600
1985;7;18;1985-07-18;10232.25732;4806.14307;9298.12309;2883.93232;2690.00000
1985;7;19;1985-07-19;10154.19386;4772.49067;9215.01549;2843.37087;2712.80546
1985;7;20;1985-07-20;10156.92421;4774.78905;9216.75584;2840.72338;2719.74280
1985;7;21;1985-07-21;10294.66950;4837.18876;9357.64621;2901.12044;2702.54560
1985;7;22;1985-07-22;10351.51216;4863.63248;9415.29965;2924.46056;2699.83640
1985;7;23;1985-07-23;10251.85200;4819.74528;9308.83870;2872.63016;2727.31106
1985;7;24;1985-07-24;10374.63331;4876.23380;9435.39814;2927.00507;2713.00000
1985;7;25;1985-07-25;10261.76286;4826.29857;9315.57917;2869.11133;2742.99734
1985;7;26;1985-07-26;10245.81829;4820.21269;9296.79234;2857.13639;2754.60240
1985;7;27;1985-07-27;10180.87975;4791.72709;9226.81966;2822.50305;2776.40200
1985;7;28;1985-07-28;10168.26860;4787.09191;9211.08225;2811.90936;2788.18986
1985;7;29;1985-07-29;10461.90679;4920.41601;9515.73044;2945.07571;2741.98266
1985;7;30;1985-07-30;10259.66829;4830.19949;9302.53874;2845.90333;2789.73866
1985;7;31;1985-07-31;10348.50488;4871.68532;9393.27173;2882.34236;2782.87906
1985;8;1;1985-08-01;10401.71925;4896.26278;9446.54556;2901.97662;2782.71600
1985;8;2;1985-08-02;10467.26148;4927.05730;9512.13928;2927.75848;2779.83640
1985;8;3;1985-08-03;10454.75052;4922.32755;9496.71925;2916.98194;2792.71600
1985;8;4;1985-08-04;10551.04623;4967.39287;9595.92403;2957.10140;2783.74014
1985;8;5;1985-08-05;10877.24875;5115.49913;9934.12654;3106.24914;2734.69600
1985;8;6;1985-08-06;10802.10896;5082.54150;9852.97143;3065.23206;2758.09094
1985;8;7;1985-08-07;10710.03887;5042.53619;9754.80040;3016.16994;2785.09626
1985;8;8;1985-08-08;10671.56959;5027.13748;9712.43473;2993.82537;2802.80960
1985;8;9;1985-08-09;10768.55465;5071.62868;9811.48127;3034.26977;2794.69600
1985;8;10;1985-08-10;10795.77723;5084.85357;9837.63705;3041.43521;2799.99734
1985;8;11;1985-08-11;10863.35620;5117.51945;9906.23867;3068.15789;2797.71546
1985;8;12;1985-08-12;11361.92273;5342.96780;10425.78255;3301.49264;2720.94054
1985;8;13;1985-08-13;11143.83332;5246.35423;10195.63634;3190.92321;2767.90640
1985;8;14;1985-08-14;10857.58899;5118.66526;9893.45881;3049.34252;2829.74014
1985;8;15;1985-08-15;10780.10956;5084.43554;9809.17126;3008.00921;2854.42786
1985;8;16;1985-08-16;11080.35384;5222.08874;10122.16686;3143.70921;2809.94586
1985;8;17;1985-08-17;11093.24821;5229.13554;10133.10803;3144.60358;2818.00000
1985;8;18;1985-08-18;11210.76255;5283.80209;10253.52408;3194.36841;2808.05680
1985;8;19;1985-08-19;11494.96792;5413.39211;10548.88453;3324.91695;2768.87906
1985;8;20;1985-08-20;11484.92806;5410.80331;10536.79319;3314.37495;2780.69186
1985;8;21;1985-08-21;11316.01507;5335.84682;10356.93701;3227.42111;2819.79280
1985;8;22;1985-08-22;11735.66585;5526.34202;10795.44004;3423.77123;2758.02414
1985;8;23;1985-08-23;11783.63922;5549.36710;10842.49435;3440.73217;2760.01734
1985;8;24;1985-08-24;11806.86689;5561.91473;10864.67788;3446.32660;2766.08946
1985;8;25;1985-08-25;12073.51922;5683.82550;11143.28607;3571.14909;2732.14774
1985;8;26;1985-08-26;11495.11188;5424.07770;10532.97968;3284.50488;2838.11360
1985;8;27;1985-08-27;11952.25743;5632.54687;11012.07374;3500.02086;2769.96054
1985;8;28;1985-08-28;12004.92394;5657.85438;11064.84119;3520.32836;2770.80546
1985;8;29;1985-08-29;11986.94970;5650.91641;11043.87695;3506.29211;2782.82960
1985;8;30;1985-08-30;11979.15184;5648.61975;11034.07909;3495.99811;2792.99734
1985;8;31;1985-08-31;11866.19446;5599.06351;10913.12437;3436.39773;2819.88640
1985;9;1;1985-09-01;11710.83854;5530.33008;10748.73430;3356.66696;2854.75546
1985;9;2;1985-09-02;11787.88788;5567.38714;10827.77365;3388.72402;2850.14040
1985;9;3;1985-09-03;12001.76910;5665.81302;11051.65487;3487.14256;2822.95320
1985;9;4;1985-09-04;12314.48273;5808.25945;11378.47210;3634.54484;2779.88640
1985;9;5;1985-09-05;12237.28215;5775.08427;11296.12643;3591.42647;2799.92320
1985;9;6;1985-09-06;11861.51292;5606.66227;10899.47081;3404.96298;2869.74014
1985;9;7;1985-09-07;12453.61366;5876.23030;11520.55420;3687.57047;2780.85960
1985;9;8;1985-09-08;12438.77319;5871.32007;11503.80202;3676.54929;2789.88226
1985;9;9;1985-09-09;12739.19413;6008.51687;11819.24562;3820.75609;2750.82960
1985;9;10;1985-09-10;12921.05661;6092.49357;12010.05129;3906.73546;2729.88640
1985;9;11;1985-09-11;12951.67524;6107.80289;12041.72938;3918.00329;2731.81694
1985;9;12;1985-09-12;12553.79988;5929.00588;11620.84137;3715.13948;2798.11360
1985;9;13;1985-09-13;12606.68857;5954.45788;11676.47403;3737.53468;2796.28400
1985;9;14;1985-09-14;12602.50528;5954.70217;11671.51528;3731.85108;2802.82960
1985;9;15;1985-09-15;12884.90775;6084.31953;11968.98455;3867.62619;2764.69600
1985;9;16;1985-09-16;12882.08067;6083.67233;11965.03387;3862.72031;2770.25134
1985;9;17;1985-09-17;12706.47535;6006.24033;11779.48801;3772.44605;2801.98266
1985;9;18;1985-09-18;12571.70366;5945.98250;11636.77046;3703.04579;2828.09626
1985;9;19;1985-09-19;12548.90554;5937.02930;11612.92820;3688.24768;2836.03946
1985;9;20;1985-09-20;12548.51566;5938.36010;11612.59512;3685.53699;2840.02414
1985;9;21;1985-09-21;12636.55903;5980.27010;11705.64114;3726.49379;2829.95320
1985;9;22;1985-09-22;12857.82914;6082.00610;11939.86712;3833.18565;2799.10094
1985;9;23;1985-09-23;12844.05734;6077.46878;11925.14211;3823.80608;2804.90640
1985;9;24;1985-09-24;12868.74388;6089.41667;11951.87279;3833.75396;2803.95320
1985;9;25;1985-09-25;12655.16090;5994.04764;11726.40607;3726.39758;2840.69186
1985;9;26;1985-09-26;12611.93950;5975.51081;11681.19202;3703.81396;2849.88640
1985;9;27;1985-09-27;12690.56433;6012.37869;11764.76270;3740.64036;2839.90640
1985;9;28;1985-09-28;12764.81829;6047.47126;11844.03932;3774.89801;2830.80492
1985;9;29;1985-09-29;12617.24429;5982.17086;11688.49680;3701.54347;2855.90172
1985;9;30;1985-09-30;12998.35455;6156.77646;12092.61706;3888.20587;2798.09360
1985;10;1;1985-10-01;12608.68603;5980.43954;11682.00800;3694.82747;2859.88640
1985;10;2;1985-10-02;13002.81020;6161.00929;12100.03389;3888.45135;2799.95586
1985;10;3;1985-10-03;13210.56126;6257.30594;12320.94003;3991.80747;2769.88640
1985;10;4;1985-10-04;13269.40603;6284.87474;12384.79480;4020.34213;2761.97000
1985;10;5;1985-10-05;12818.59891;6081.32477;11908.98034;3795.83895;2829.84226
1985;10;6;1985-10-06;13068.05891;6195.69677;12174.38620;3919.15415;2792.02266
1985;10;7;1985-10-07;13030.28919;6180.16757;12136.64648;3900.70175;2797.81226
1985;10;8;1985-10-08;13263.65321;6287.90505;12386.00051;4017.48604;2762.87906
1985;10;9;1985-10-09;13472.76307;6384.01279;12609.11302;4123.49815;2731.93054
1985;10;10;1985-10-10;12950.14404;6146.72934;12057.44719;3861.22204;2807.98000
1985;10;11;1985-10-11;13043.29863;6190.25616;12157.76218;3907.90660;2792.77546
1985;10;12;1985-10-12;12956.48981;6151.80362;12068.05430;3865.45938;2803.67920
1985;10;13;1985-10-13;12984.50400;6165.47245;12099.00903;3880.02460;2798.11360
1985;10;14;1985-10-14;13229.46675;6278.48456;12361.02124;4004.03672;2760.07414
1985;10;15;1985-10-15;13267.67188;6297.05873;12405.13809;4024.62354;2752.85960
1985;10;16;1985-10-16;13268.66366;6299.05962;12408.11190;4026.60912;2750.19040
1985;10;17;1985-10-17;13267.11627;6299.30799;12408.67279;4026.90898;2748.11360
1985;10;18;1985-10-18;12771.70029;6074.03820;11885.32626;3780.64918;2819.88640
1985;10;19;1985-10-19;13067.90038;6210.10618;12201.58050;3928.86693;2772.76546
1985;10;20;1985-10-20;12945.61263;6156.02144;12075.13234;3869.72273;2788.09360
1985;10;21;1985-10-21;13330.76543;6332.57210;12486.44289;4065.27073;2727.98000
1985;10;22;1985-10-22;13375.90269;6354.70753;12537.39975;4090.33405;2718.28400
1985;10;23;1985-10-23;13627.23153;6470.36297;12806.89633;4220.09777;2680.00266
1985;10;24;1985-10-24;13330.96306;6335.35440;12494.46746;4070.98294;2718.27666
1985;10;25;1985-10-25;13519.17667;6422.83687;12697.83882;4169.56369;2688.11360
1985;10;26;1985-10-26;13362.40123;6351.94282;12534.01923;4091.72112;2706.09360
1985;10;27;1985-10-27;13387.53735;6364.07002;12563.29777;4106.83567;2698.11360
1985;10;28;1985-10-28;12801.88725;6097.57956;11944.71713;3815.45616;2779.62240
1985;10;29;1985-10-29;13257.24672;6306.38497;12431.92620;4046.20945;2708.02414
1985;10;30;1985-10-30;13199.14667;6280.89175;12372.86764;4019.70091;2712.09360
1985;10;31;1985-10-31;12827.01302;6111.80652;11980.65719;3835.60302;2762.14360
1985;11;1;1985-11-01;13244.49452;6303.62247;12427.99828;4049.32006;2696.47120
1985;11;2;1985-11-02;12874.21009;6134.47393;12036.87160;3865.22566;2745.31080
1985;11;3;1985-11-03;13530.46949;6435.54917;12738.29140;4201.40184;2646.88374
1985;11;4;1985-11-04;13270.71161;6317.25809;12465.36046;4071.98918;2678.28400
1985;11;5;1985-11-05;13008.77527;6198.73046;12190.47826;3942.51570;2710.17040
1985;11;6;1985-11-06;13560.38515;6452.07013;12780.13228;4226.89419;2628.28400
1985;11;7;1985-11-07;13160.92300;6269.85613;12358.62068;4025.68753;2678.33346
1985;11;8;1985-11-08;13040.11556;6215.29834;12233.02310;3968.27482;2689.90640
1985;11;9;1985-11-09;12876.99504;6140.42422;12061.85046;3889.23765;2708.28400
1985;11;10;1985-11-10;12800.09753;6106.78666;11984.06920;3853.81197;2713.83428
1985;11;11;1985-11-11;13120.89348;6253.79558;12328.95343;4018.80823;2662.76600
1985;11;12;1985-11-12;12919.55302;6162.62301;12117.46258;3920.58354;2686.11360
1985;11;13;1985-11-13;12650.38215;6039.98710;11834.34585;3789.04326;2720.00000
1985;11;14;1985-11-14;12747.69205;6085.14439;11941.64575;3841.19789;2699.98054
1985;11;15;1985-11-15;13124.14738;6258.01980;12345.06162;4034.96704;2640.30814
1985;11;16;1985-11-16;13278.78508;6329.63677;12513.89918;4119.63347;2612.80546
1985;11;17;1985-11-17;13780.50435;6559.75742;13053.44805;4385.38716;2539.29134
1985;11;18;1985-11-18;13809.81191;6573.82999;13089.57638;4406.36879;2529.36228
1985;11;19;1985-11-19;13153.04124;6273.71438;12392.95346;4070.40357;2610.80812
1985;11;20;1985-11-20;13166.64510;6280.03838;12411.51318;4082.52569;2602.83960
1985;11;21;1985-11-21;13229.48414;6308.57857;12482.24596;4119.81720;2588.09626
1985;11;22;1985-11-22;12775.24387;6100.49316;12001.85060;3892.56670;2645.31080
1985;11;23;1985-11-23;12813.20700;6118.95399;12045.75428;3916.86713;2633.53800
1985;11;24;1985-11-24;13305.19046;6344.44173;12574.84400;4173.36285;2559.21720
1985;11;25;1985-11-25;13410.09351;6392.81672;12689.95424;4233.63221;2539.90640
1985;11;26;1985-11-26;12798.89041;6113.24889;12042.27526;3922.90132;2618.39760
1985;11;27;1985-11-27;12774.85439;6102.73854;12020.06884;3915.22323;2615.69426
1985;11;28;1985-11-28;13090.65347;6247.65882;12360.03098;4081.94695;2566.46440
1985;11;29;1985-11-29;13411.95807;6395.30979;12707.29878;4253.49697;2518.39760
1985;11;30;1985-11-30;12497.26148;5975.88130;11733.59219;3787.97286;2639.40228
1985;12;1;1985-12-01;12735.30264;6085.26386;11990.75961;3912.46636;2600.00000
1985;12;2;1985-12-02;13116.29298;6260.23563;12400.76526;4112.33985;2542.82960
1985;12;3;1985-12-03;13384.33388;6383.72768;12689.00805;4255.83456;2502.78546
1985;12;4;1985-12-04;13053.38184;6231.75799;12338.88826;4086.69978;2541.86226
1985;12;5;1985-12-05;13138.60855;6271.48362;12432.84363;4135.09992;2526.35080
1985;12;6;1985-12-06;12846.60888;6136.87592;12123.18211;3987.53021;2561.76280
1985;12;7;1985-12-07;13021.59444;6217.57649;12312.68178;4080.84317;2533.59214
1985;12;8;1985-12-08;13049.76628;6231.03440;12345.85097;4099.24694;2526.49120
1985;12;9;1985-12-09;12906.74153;6165.44417;12194.88099;4027.70883;2542.14360
1985;12;10;1985-12-10;13365.85441;6376.47619;12687.94707;4270.63725;2478.28400
1985;12;11;1985-12-11;12481.98169;5970.14210;11745.85980;3816.04448;2595.45440
1985;12;12;1985-12-12;12307.35765;5890.61921;11561.39616;3730.58370;2618.03000
1985;12;13;1985-12-13;12142.85541;5814.46669;11386.84713;3650.17250;2640.17040
1985;12;14;1985-12-14;13090.06679;6249.48585;12400.27571;4136.26378;2502.83226
1985;12;15;1985-12-15;12536.24963;5995.66380;11810.09626;3852.17038;2577.30814
1985;12;16;1985-12-16;12457.72634;5959.41849;11726.54031;3812.95655;2588.27986
1985;12;17;1985-12-17;12314.84023;5894.06238;11573.72100;3739.71139;2608.33814
1985;12;18;1985-12-18;12700.57286;6071.36116;11985.65552;3935.25619;2553.08946
1985;12;19;1985-12-19;13221.05377;6310.99934;12541.34363;4205.19454;2482.82546
1985;12;20;1985-12-20;13375.36946;6382.58906;12705.84706;4285.11708;2462.67186
1985;12;21;1985-12-21;12984.06568;6202.04178;12286.61891;4079.51035;2514.69920
1985;12;22;1985-12-22;12960.96327;6191.71411;12261.08475;4065.99430;2518.56534
1985;12;23;1985-12-23;12710.14689;6076.60711;11992.55503;3935.26959;2553.89374
1985;12;24;1985-12-24;13363.34328;6377.39278;12689.59570;4273.04462;2468.37760
1985;12;25;1985-12-25;13050.32409;6233.19673;12353.87466;4107.21617;2510.71186
1985;12;26;1985-12-26;13003.84713;6212.12365;12303.22198;4081.06566;2518.25986
1985;12;27;1985-12-27;12979.81852;6200.79889;12276.06297;4066.61050;2523.56480
1985;12;28;1985-12-28;13088.24849;6250.54493;12389.49294;4120.44950;2511.72520
1985;12;29;1985-12-29;13585.69391;6479.17739;12920.18236;4379.37277;2449.29134
1985;12;30;1985-12-30;13005.44419;6212.93925;12297.99413;4072.34854;2528.12626
1985;12;31;1985-12-31;12991.82230;6206.20452;12281.46583;4061.76154;2532.91906
1986;1;1;1986-01-01;13572.10433;6473.40733;12898.73521;4362.99319;2459.45908
1986;1;2;1986-01-02;13013.08779;6215.92879;12299.65655;4066.66441;2536.37346
1986;1;3;1986-01-03;12702.31428;6073.05411;11964.94984;3903.90801;2583.28400
1986;1;4;1986-01-04;12502.22495;5981.94897;11748.86254;3799.00944;2615.47120
1986;1;5;1986-01-05;13307.09465;6351.17631;12605.32235;4208.71063;2508.42520
1986;1;6;1986-01-06;12907.89082;6167.89285;12176.52574;3998.09308;2566.54066
1986;1;7;1986-01-07;12770.20081;6104.41185;12026.20068;3923.03118;2590.00000
1986;1;8;1986-01-08;13018.29259;6218.04795;12289.21566;4046.69609;2559.99852
1986;1;9;1986-01-09;13334.35389;6363.05594;12623.41321;4205.89182;2522.88374
1986;1;10;1986-01-10;13129.14710;6269.06349;12400.99657;4094.88406;2554.40908
1986;1;11;1986-01-11;13038.00814;6227.30786;12300.16309;4043.48540;2572.82960
1986;1;12;1986-01-12;12699.40877;6070.83132;11934.37535;3865.83314;2625.56800
1986;1;13;1986-01-13;12846.54118;6138.72138;12087.72496;3936.02337;2610.13626
1986;1;14;1986-01-14;12724.11308;6081.69922;11953.24474;3868.96175;2633.38026
1986;1;15;1986-01-15;12911.80025;6168.33326;12150.14911;3959.00956;2613.00000
1986;1;16;1986-01-16;13257.71813;6326.36474;12516.05965;4131.99487;2569.95586
1986;1;17;1986-01-17;13312.70456;6351.40608;12571.85419;4156.94793;2568.18720
1986;1;18;1986-01-18;13548.97752;6459.07331;12820.28022;4274.65993;2542.04414
1986;1;19;1986-01-19;13741.07071;6547.04736;13022.27778;4371.63930;2523.00000
1986;1;20;1986-01-20;14044.69513;6685.88164;13343.00049;4526.57984;2490.00000
1986;1;21;1986-01-21;13865.77959;6603.01306;13147.91720;4427.48937;2518.22986
1986;1;22;1986-01-22;13508.46084;6439.71669;12762.76885;4236.36872;2569.09828
1986;1;23;1986-01-23;13582.59596;6473.35370;12838.62263;4269.92893;2565.41026
1986;1;24;1986-01-24;13764.64105;6555.40039;13028.81397;4359.97211;2548.11774
1986;1;25;1986-01-25;14278.29754;6791.16476;13572.60086;4625.92634;2489.15508
1986;1;26;1986-01-26;13851.67718;6594.40771;13113.92371;4395.11515;2548.11360
1986;1;27;1986-01-27;13959.46834;6643.62082;13224.87793;4447.54078;2540.69186
1986;1;28;1986-01-28;14187.62837;6747.46085;13464.70981;4563.01383;2518.28400
1986;1;29;1986-01-29;13587.95660;6472.37601;12820.38618;4244.22299;2600.75546
1986;1;30;1986-01-30;13809.40660;6572.87735;13052.49804;4353.49245;2577.47854
1986;1;31;1986-01-31;13867.12557;6598.68637;13110.26647;4379.35359;2576.18306
1986;2;1;1986-02-01;14591.37131;6929.74611;13877.78622;4757.58904;2492.83226
1986;2;2;1986-02-02;14199.65073;6749.51707;13456.61921;4544.06133;2545.47440
1986;2;3;1986-02-03;14453.67957;6865.42289;13722.79844;4673.13552;2520.21040
1986;2;4;1986-02-04;14877.05914;7058.90447;14170.40053;4895.93321;2475.77334
1986;2;5;1986-02-05;14892.75458;7065.46572;14182.77518;4899.07538;2479.40228
1986;2;6;1986-02-06;14204.28844;6748.81359;13444.34903;4526.41176;2568.30346
1986;2;7;1986-02-07;14591.84940;6925.98813;13853.90265;4727.69256;2526.20720
1986;2;8;1986-02-08;14455.35414;6862.78389;13704.44153;4649.52045;2548.28134
1986;2;9;1986-02-09;14416.67429;6844.40823;13658.66074;4624.21158;2558.32080
1986;2;10;1986-02-10;14223.21926;6754.28665;13448.25517;4517.98704;2587.43174
1986;2;11;1986-02-11;14044.28172;6672.21593;13253.32028;4420.01991;2615.47854
1986;2;12;1986-02-12;14528.81963;6892.55344;13765.86819;4670.32126;2559.36228
1986;2;13;1986-02-13;14586.37361;6918.23949;13823.46429;4696.15302;2558.07414
1986;2;14;1986-02-14;14474.74242;6866.05956;13700.65270;4633.69707;2576.37346
1986;2;15;1986-02-15;14764.05638;6997.75159;14004.86306;4782.38644;2545.68160
1986;2;16;1986-02-16;14569.48163;6907.41816;13793.52020;4675.12981;2573.38026
1986;2;17;1986-02-17;14354.27503;6808.10500;13561.42251;4558.97971;2604.00468
1986;2;18;1986-02-18;14806.24360;7014.51674;14039.34428;4794.48442;2552.90374
